date,period,division,pl_group,amount,start,var,lo80,hi80,lo95,hi95
2019-08-01,NA,San Francisco,Revenue,2366253.512241456,NA,forecast_train,1744271.8807997587,2988235.1436831537,1415014.6940413103,3317492.330441602
2019-09-01,NA,San Francisco,Revenue,1887172.9256483228,NA,forecast_train,1264568.5711442134,2509777.280152432,934981.7347091595,2839364.116587486
2019-10-01,NA,San Francisco,Revenue,1845202.904660462,NA,forecast_train,1210705.1933128377,2479700.616008086,874822.3940752601,2815583.415245664
2017-12-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-161937.8831880592,-103111.06591096263,-177508.40117724336,-87540.54792177849
2018-01-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-168428.1153889851,-96620.83371003674,-187434.35476906094,-77614.5943299609
2018-02-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-173912.80917802296,-91136.13992099887,-195822.470067548,-69226.47903147383
2018-03-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-178751.27479691524,-86297.67430210659,-203222.26466686578,-61826.684432156064
2018-04-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-183129.2162137577,-81919.73288526417,-209917.7482776178,-55131.20082140407
2018-05-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-187157.4563159941,-77891.49278302776,-216078.40988010913,-48970.539218912716
2018-06-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-190908.42366644385,-74140.52543257798,-221815.0194022886,-43233.929696733234
2018-07-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-194432.53809764935,-70616.4110013725,-227204.6873237861,-37844.26177523576
2018-08-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-197766.5710062625,-67282.37809275935,-232303.65064281275,-32745.2984562091
2018-09-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-200938.31794296316,-64110.63115605869,-237154.41898576802,-27894.53011325383
2018-10-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-203969.3958921476,-61079.55320687426,-241790.0526773475,-23258.896421674333
2018-11-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-206877.0105079251,-58171.938591096754,-246236.86549476578,-18812.08360425607
2018-12-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-209675.12212449242,-55373.82697452941,-250516.20792673778,-14532.741172284048
2019-01-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-212375.24310580431,-52673.70599321753,-254645.6866145683,-10403.262484453575
2019-02-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-214986.99971593102,-50061.94938309085,-258640.02365871007,-6408.925440311767
2019-03-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-217518.5383105419,-47530.410788479974,-262511.67783503025,-2537.27126399157
2019-04-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-219976.8255322371,-45072.12356678475,-266271.3037039513,1222.3546049294237
2019-05-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-222367.8744751463,-42681.07462387555,-269928.0974993559,4879.148400334059
2019-06-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-224696.91798023152,-40352.03111879031,-273490.0621608825,8441.11306186067
2019-07-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-226968.54342512175,-38080.405673900095,-276964.2134771876,11915.264378165768
2019-08-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-229186.79897621222,-35862.15012280963,-280356.74258450896,15307.793485487142
2019-09-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-231355.27835765862,-33693.670741363225,-283673.14560965495,18624.196510633104
2019-10-01,NA,San Francisco,Sales & Marketing,-132524.47454951092,NA,forecast_train,-233477.1892190844,-31571.759879937454,-286918.3282293895,21869.379130367626
2017-12-01,NA,Tigard,Cost of goods sold,-770848.0564936114,NA,forecast_train,-866699.3396138152,-674996.7733734077,-917439.9438888856,-624256.1690983373
2018-01-01,NA,Tigard,Cost of goods sold,-781083.5854539721,NA,forecast_train,-892864.4296405932,-669302.741267351,-952037.6341692565,-610129.5367386877
2018-02-01,NA,Tigard,Cost of goods sold,-781144.3998238357,NA,forecast_train,-906852.1791310762,-655436.6205165952,-973397.857775018,-588890.9418726534
2018-03-01,NA,Tigard,Cost of goods sold,-929155.9015810337,NA,forecast_train,-1067394.588024598,-790917.2151374695,-1140573.7282093153,-717738.0749527521
2018-04-01,NA,Tigard,Cost of goods sold,-929614.0720508699,NA,forecast_train,-1079338.5626358315,-779889.5814659082,-1158597.920254767,-700630.223846973
2018-05-01,NA,Tigard,Cost of goods sold,-1068696.555344735,NA,forecast_train,-1229086.4295020849,-908306.6811873852,-1313991.7001403556,-823401.4105491145
2018-06-01,NA,Tigard,Cost of goods sold,-1358451.0460800922,NA,forecast_train,-1528840.0139843985,-1188062.078175786,-1619038.4851141784,-1097863.607046006
2018-07-01,NA,Tigard,Cost of goods sold,-1421681.8366702902,NA,forecast_train,-1601514.7842488107,-1241848.8890917697,-1696712.5962307123,-1146651.0771098682
2018-08-01,NA,Tigard,Cost of goods sold,-1196003.7567698022,NA,forecast_train,-1384808.8882839195,-1007198.625255685,-1484756.2875403946,-907251.2259992098
2018-09-01,NA,Tigard,Cost of goods sold,-1088402.1643215336,NA,forecast_train,-1285772.0362304633,-891032.292412604,-1390253.335179725,-786550.9934633423
2018-10-01,NA,Tigard,Cost of goods sold,-999302.3104158896,NA,forecast_train,-1204880.409902755,-793724.2109290243,-1313706.8820596559,-684897.7387721234
2018-11-01,NA,Tigard,Cost of goods sold,-921836.0236774558,NA,forecast_train,-1135309.5495302684,-708362.4978246433,-1248315.6079355357,-595356.439419376
2018-12-01,NA,Tigard,Cost of goods sold,-770848.0564936114,NA,forecast_train,-991932.7345952736,-549763.3783919492,-1108967.8936214673,-432728.21936575556
2019-01-01,NA,Tigard,Cost of goods sold,-781083.5854539721,NA,forecast_train,-1009525.9710626849,-552641.1998452593,-1130456.0651678257,-431711.10574011866
2019-02-01,NA,Tigard,Cost of goods sold,-781144.3998238357,NA,forecast_train,-1016714.797356896,-545574.0022907754,-1141418.23304441,-420870.56660326157
2019-03-01,NA,Tigard,Cost of goods sold,-929155.9015810337,NA,forecast_train,-1171644.872144992,-686666.9310170754,-1300010.779161854,-558301.0240002135
2019-04-01,NA,Tigard,Cost of goods sold,-929614.0720508699,NA,forecast_train,-1178829.6203147222,-680398.5237870177,-1310756.3624720778,-548471.781629662
2019-05-01,NA,Tigard,Cost of goods sold,-1068696.555344735,NA,forecast_train,-1324461.8347470353,-812931.2759424349,-1459855.7951302263,-677537.3155592437
2019-06-01,NA,Tigard,Cost of goods sold,-1358451.0460800922,NA,forecast_train,-1620602.465681476,-1096299.6264787083,-1759377.0444783038,-957525.0476818808
2019-07-01,NA,Tigard,Cost of goods sold,-1421681.8366702902,NA,forecast_train,-1690067.4835486303,-1153296.1897919502,-1832142.2629157954,-1011221.410424785
2019-08-01,NA,Tigard,Cost of goods sold,-1196003.7567698022,NA,forecast_train,-1470482.0693950246,-921525.4441445798,-1615782.1111851782,-776225.4023544262
2019-09-01,NA,Tigard,Cost of goods sold,-1088402.1643215336,NA,forecast_train,-1368840.8077943502,-807963.5208487171,-1517296.058143444,-659508.2704996234
2019-10-01,NA,Tigard,Cost of goods sold,-999302.3104158896,NA,forecast_train,-1285577.21571525,-713027.4051165293,-1437121.9964508591,-561482.6243809201
2017-12-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-235813.7777046556,-150808.8314949582,-258313.22787706932,-128309.38132254446
2018-01-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-245192.18477586305,-141430.42442375075,-272656.2637611628,-113966.345438451
2018-02-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-253117.58550454304,-133505.02369507076,-284777.11820735846,-101845.49099225535
2018-03-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-260109.18438255234,-126513.42481706144,-295469.84596305015,-91152.76323656362
2018-04-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-266435.32426013483,-120187.284939479,-305144.84200267907,-81477.76719693471
2018-05-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-272256.14457746426,-114366.46462214952,-314047.0184653145,-72575.59073429926
2018-06-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-277676.3048482028,-108946.30435141099,-322336.4382644843,-64286.17093512953
2018-07-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-282768.6618977159,-103853.94730189792,-330124.52629918064,-56498.08290043316
2018-08-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-287586.3505162087,-99036.25868340513,-337492.54521846754,-49130.06398114626
2018-09-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-292169.535366666,-94453.0738329478,-344501.92157358024,-42120.687626033585
2018-10-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-296549.4530632866,-90073.1561363272,-351200.42764343,-35422.18155618379
2018-11-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-300750.9658333634,-85871.64336625038,-357626.0869234265,-28996.522276187316
2018-12-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-304794.2464061447,-81828.36279346913,-363809.7509406244,-22812.858258989436
2019-01-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-308695.930185754,-77926.67901385977,-369776.86135014484,-16845.747849468986
2019-02-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-312469.9271557223,-74152.68204389149,-375548.6916360045,-11073.917563609342
2019-03-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-316128.00882702926,-70494.60037258454,-381143.24477068137,-5479.3644289324
2019-04-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-319680.24202135415,-66942.36717825962,-386575.9166293482,-46.69257026561536
2019-05-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-323135.3156796716,-63487.29351994218,-391859.9958004875,5237.386600873724
2019-06-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-326500.7912745394,-60121.8179250744,-397007.04655843833,10384.437358824507
2019-07-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-329783.2975818567,-56839.31161775708,-402027.20674109436,15404.597541480558
2019-08-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-332988.6842155005,-53633.92498411334,-406929.4225608675,20306.813361253706
2019-09-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-336122.1441188031,-50500.46508081074,-411721.6359392372,25099.026739623398
2019-10-01,NA,Tigard,General & Admin,-193311.3045998069,NA,forecast_train,-339188.3123561164,-47434.296843497374,-416410.93559540913,29788.326395795302
2017-12-01,NA,Tigard,Revenue,1402882.452706808,NA,forecast_train,1231939.9057426013,1573824.9996710147,1141448.3875601476,1664316.5178534684
2018-01-01,NA,Tigard,Revenue,932512.2537243192,NA,forecast_train,733160.7000981945,1131863.8073504437,627630.3622155132,1237394.145233125
2018-02-01,NA,Tigard,Revenue,1039122.3435140566,NA,forecast_train,814933.294932978,1263311.3920951353,696254.7814425386,1381989.9055855747
2018-03-01,NA,Tigard,Revenue,1197366.5247804052,NA,forecast_train,950829.6774852618,1443903.3720755486,820320.9539646942,1574412.0955961163
2018-04-01,NA,Tigard,Revenue,1245473.3074199383,NA,forecast_train,978452.5130147676,1512494.101825109,837100.2429034053,1653846.3719364712
2018-05-01,NA,Tigard,Revenue,1408425.268194568,NA,forecast_train,1122383.6764368168,1694466.8599523194,970962.4044295356,1845888.1319596006
2018-06-01,NA,Tigard,Revenue,1881735.7831364085,NA,forecast_train,1577861.6648146145,2185609.901458203,1417000.423469875,2346471.142802942
2018-07-01,NA,Tigard,Revenue,1985616.0294336802,NA,forecast_train,1664899.3829115713,2306332.675955789,1495122.2457062395,2476109.8131611208
2018-08-01,NA,Tigard,Revenue,1846699.8773981612,NA,forecast_train,1509982.1099326962,2183417.644863626,1331734.4909631694,2361665.263833153
2018-09-01,NA,Tigard,Revenue,1548714.5195869987,NA,forecast_train,1196722.2718066443,1900706.7673673532,1010388.8313860553,2087040.2077879421
2018-10-01,NA,Tigard,Revenue,1430195.124508826,NA,forecast_train,1063564.2064617986,1796826.0425558535,869481.5220985597,1990908.7269190925
2018-11-01,NA,Tigard,Revenue,1281320.0500452847,NA,forecast_train,900608.3159051186,1662031.7841854508,699071.6977603568,1863568.4023302125
2018-12-01,NA,Tigard,Revenue,1402882.452706808,NA,forecast_train,1008596.8809665374,1797168.0244470786,799874.7072429605,2005890.1981706554
2019-01-01,NA,Tigard,Revenue,932512.2537243192,NA,forecast_train,525104.8413554574,1339919.666093181,309436.384796408,1555588.1226522303
2019-02-01,NA,Tigard,Revenue,1039122.3435140566,NA,forecast_train,619002.7328986614,1459241.954129452,396604.8450821849,1681639.8419459285
2019-03-01,NA,Tigard,Revenue,1197366.5247804052,NA,forecast_train,764908.2322316659,1629824.8173291446,535978.6407501416,1858754.4088106689
2019-04-01,NA,Tigard,Revenue,1245473.3074199383,NA,forecast_train,801018.7401526972,1689927.8746871795,565738.704436606,1925207.9104032705
2019-05-01,NA,Tigard,Revenue,1408425.268194568,NA,forecast_train,952289.8168917231,1864560.7194974131,710826.2946834344,2106024.2417057017
2019-06-01,NA,Tigard,Revenue,1881735.7831364085,NA,forecast_train,1414211.1982151559,2349260.368057661,1166718.6328563145,2596752.9334165026
2019-07-01,NA,Tigard,Revenue,1985616.0294336802,NA,forecast_train,1506973.2345685228,2464258.8242988377,1253595.0443891631,2717637.0144781973
2019-08-01,NA,Tigard,Revenue,1846699.8773981612,NA,forecast_train,1357191.335443203,2336208.419353119,1098061.166205356,2595338.5885909665
2019-09-01,NA,Tigard,Revenue,1548714.5195869987,NA,forecast_train,1048576.2384912516,2048852.8006827459,783819.0252563658,2313610.0139176315
2019-10-01,NA,Tigard,Revenue,1430195.124508826,NA,forecast_train,919648.370736022,1940741.87828163,649381.2448946236,2211009.0041230284
2017-12-01,NA,Tigard,Sales & Marketing,-214961.3464194641,NA,forecast_train,-241177.87579867133,-188744.81704025686,-255056.06813364406,-174866.62470528414
2018-01-01,NA,Tigard,Sales & Marketing,-172231.39223691684,NA,forecast_train,-204232.7446287978,-140230.03984503588,-221173.23728706717,-123289.54718676652
2018-02-01,NA,Tigard,Sales & Marketing,-171542.97415311678,NA,forecast_train,-208432.90092354908,-134653.04738268448,-227961.24853729407,-115124.69976893949
2018-03-01,NA,Tigard,Sales & Marketing,-179617.3857080019,NA,forecast_train,-220819.89581778,-138414.87559822382,-242631.18714914419,-116603.58426685962
2018-04-01,NA,Tigard,Sales & Marketing,-191124.80498917773,NA,forecast_train,-236229.4276077617,-146020.18237059377,-260106.3725245643,-122143.23745379117
2018-05-01,NA,Tigard,Sales & Marketing,-203957.48564696024,NA,forecast_train,-252652.52773322797,-155262.4435606925,-278430.1259064172,-129484.84538750329
2018-06-01,NA,Tigard,Sales & Marketing,-244975.84472712237,NA,forecast_train,-297014.1697001833,-192937.51975406145,-324561.59492645063,-165390.0945277941
2018-07-01,NA,Tigard,Sales & Marketing,-224064.63348653616,NA,forecast_train,-279244.04457636573,-168885.2223967066,-308454.26035124785,-139675.00662182446
2018-08-01,NA,Tigard,Sales & Marketing,-214710.80329879126,NA,forecast_train,-272861.8785290819,-156559.72806850067,-303645.1982758791,-125776.40832170343
2018-09-01,NA,Tigard,Sales & Marketing,-194194.27171575456,NA,forecast_train,-255172.3636230734,-133216.1798084357,-287452.2155999945,-100936.32783151459
2018-10-01,NA,Tigard,Sales & Marketing,-180415.6327674692,NA,forecast_train,-244095.361369874,-116735.90416506436,-277805.3734237182,-83025.89211122016
2018-11-01,NA,Tigard,Sales & Marketing,-174799.51160029278,NA,forecast_train,-241071.5588344349,-108527.46436615069,-276153.86147809745,-73445.1617224881
2018-12-01,NA,Tigard,Sales & Marketing,-214961.3464194641,NA,forecast_train,-283727.35827723343,-146195.33456169476,-320129.8860438586,-109792.80679506961
2019-01-01,NA,Tigard,Sales & Marketing,-172231.39223691684,NA,forecast_train,-243404.03114430443,-101058.75332952927,-281080.5503149802,-63382.23415885349
2019-02-01,NA,Tigard,Sales & Marketing,-171542.97415311678,NA,forecast_train,-245043.48211911583,-98042.46618711772,-283952.3007318247,-59133.647574408824
2019-03-01,NA,Tigard,Sales & Marketing,-179617.3857080019,NA,forecast_train,-255374.26535254903,-103860.50606345477,-295477.53498053655,-63757.236435467275
2019-04-01,NA,Tigard,Sales & Marketing,-191124.80498917773,NA,forecast_train,-269072.7681164905,-113176.84186186497,-310335.9272766111,-71913.68270174434
