model_year,division,carline,eng_displ,cylinders,mpg,aspiration,trans,gears,lockup_torque_converter,drive_sys,fuel_type,intake_valves_per_cyl,exhaust_valves_per_cyl,car_class
2015,jaguar,XJL AWD,3,6,24.4657,Supercharged,SA,8,1,A,GP,2,2,large_cars
2016,jaguar,XJL AWD,3,6,25.6229,Supercharged,SA,8,1,A,GP,2,2,large_cars
2017,jaguar,XJL AWD,3,6,25.6229,Supercharged,SA,8,1,A,GP,2,2,large_cars
2015,jaguar,XJL FFV,3,6,26.0123,Supercharged,SA,8,1,R,GP,2,2,large_cars
2015,jaguar,XK,5,8,22.6216,Supercharged,SA,6,1,R,GP,2,2,minicompact_cars
2015,jaguar,XK,5,8,24.0404,Naturally_Aspirated,SA,6,1,R,GP,2,2,minicompact_cars
2015,jaguar,XK Convertible,5,8,22.3008,Supercharged,SA,6,1,R,GP,2,2,minicompact_cars
2015,jaguar,XK Convertible,5,8,23.3026,Naturally_Aspirated,SA,6,1,R,GP,2,2,minicompact_cars
2015,jeep,Cherokee 4X4,2.4,4,31.0576,Naturally_Aspirated,A,9,1,A,G,2,2,small_suv_4wd
2015,jeep,Cherokee 4X4,3.2,6,30.2138,Naturally_Aspirated,A,9,1,A,G,2,2,small_suv_4wd
2017,jeep,Cherokee 4X4,2.4,4,31.0576,Naturally_Aspirated,A,9,1,A,G,2,2,small_suv_4wd
2017,jeep,Cherokee 4X4,3.2,6,30.2138,Naturally_Aspirated,A,9,1,A,GM,2,2,small_suv_4wd
2015,jeep,Cherokee 4x4 Active Drive II,2.4,4,30.4846,Naturally_Aspirated,A,9,1,4,G,2,2,small_suv_4wd
2015,jeep,Cherokee 4x4 Active Drive II,3.2,6,28.0867,Naturally_Aspirated,A,9,1,4,G,2,2,small_suv_4wd
2016,jeep,Cherokee 4x4 Active Drive II,3.2,6,28.1715,Naturally_Aspirated,A,9,1,4,G,2,2,small_suv_4wd
2017,jeep,Cherokee 4x4 Active Drive II,2.4,4,30.4846,Naturally_Aspirated,A,9,1,4,G,2,2,small_suv_4wd
2017,jeep,Cherokee 4x4 Active Drive II,3.2,6,27.8119,Naturally_Aspirated,A,9,1,4,GM,2,2,small_suv_4wd
2015,jeep,Cherokee FWD,2.4,4,32.6673,Naturally_Aspirated,A,9,1,F,G,2,2,small_suv_2wd
2015,jeep,Cherokee FWD,3.2,6,31.1365,Naturally_Aspirated,A,9,1,F,G,2,2,small_suv_2wd
2017,jeep,Cherokee FWD,2.4,4,32.6673,Naturally_Aspirated,A,9,1,F,G,2,2,small_suv_2wd
2017,jeep,Cherokee FWD,3.2,6,31.1365,Naturally_Aspirated,A,9,1,F,GM,2,2,small_suv_2wd
2015,jeep,Cherokee Trailhawk 4X4,2.4,4,28.3382,Naturally_Aspirated,A,9,1,4,G,2,2,small_suv_4wd
2015,jeep,Cherokee Trailhawk 4X4,3.2,6,28.5257,Naturally_Aspirated,A,9,1,4,G,2,2,small_suv_4wd
2017,jeep,Cherokee Trailhawk 4X4,2.4,4,28.3382,Naturally_Aspirated,A,9,1,4,G,2,2,small_suv_4wd
2017,jeep,Cherokee Trailhawk 4X4,3.2,6,27.0371,Naturally_Aspirated,A,9,1,4,GM,2,2,small_suv_4wd
2015,jeep,Compass 4X4,2.4,4,30.2655,Naturally_Aspirated,A,6,1,4,G,2,2,small_suv_4wd
2015,jeep,Compass 4X4,2.4,4,27.8973,Naturally_Aspirated,CVT,1,1,4,G,2,2,small_suv_4wd
2015,jeep,Compass 4X4,2.4,4,31.9339,Naturally_Aspirated,M,5,0,4,G,2,2,small_suv_4wd
2016,jeep,Compass 4X4,2.4,4,29.3225,Naturally_Aspirated,A,6,1,4,G,2,2,small_suv_4wd
2016,jeep,Compass 4X4,2.4,4,27.8973,Naturally_Aspirated,CVT,1,0,4,G,2,2,small_suv_4wd
2017,jeep,Compass 4X4,2.4,4,29.3225,Naturally_Aspirated,A,6,1,4,G,2,2,small_suv_4wd
2017,jeep,Compass 4X4,2.4,4,27.8973,Naturally_Aspirated,CVT,1,0,4,G,2,2,small_suv_4wd
2017,jeep,Compass 4X4,2.4,4,31.934,Naturally_Aspirated,M,5,0,A,G,2,2,small_suv_4wd
2015,jeep,Compass FWD,2.4,4,30.8233,Naturally_Aspirated,A,6,1,F,G,2,2,small_suv_2wd
2015,jeep,Compass FWD,2,4,31.4687,Naturally_Aspirated,CVT,1,1,F,G,2,2,small_suv_2wd
2015,jeep,Compass FWD,2,4,33.8583,Naturally_Aspirated,M,5,0,F,G,2,2,small_suv_2wd
2015,jeep,Compass FWD,2.4,4,33.3806,Naturally_Aspirated,M,5,0,F,G,2,2,small_suv_2wd
2016,jeep,Compass FWD,2,4,31.1683,Naturally_Aspirated,CVT,1,1,F,G,2,2,small_suv_2wd
2016,jeep,Compass FWD,2,4,33.8583,Naturally_Aspirated,M,5,0,F,G,2,2,small_suv_2wd
2016,jeep,Compass FWD,2.4,4,33.5766,Naturally_Aspirated,M,5,0,F,G,2,2,small_suv_2wd
2017,jeep,Compass FWD,2.4,4,30.72,Naturally_Aspirated,A,6,1,F,G,2,2,small_suv_2wd
2017,jeep,Compass FWD,2,4,31.1683,Naturally_Aspirated,CVT,1,0,F,G,2,2,small_suv_2wd
2017,jeep,Compass FWD,2,4,33.8583,Naturally_Aspirated,M,5,0,F,G,2,2,small_suv_2wd
2017,jeep,Compass FWD,2.4,4,33.5766,Naturally_Aspirated,M,5,0,F,G,2,2,small_suv_2wd
2015,jeep,Grand Cherokee 4X2,3.6,6,26.1282,Naturally_Aspirated,A,8,1,R,G,2,2,standard_suv_2wd
2015,jeep,Grand Cherokee 4X2,5.7,8,21.6758,Naturally_Aspirated,A,8,1,R,GM,1,1,standard_suv_2wd
2016,jeep,Grand Cherokee 4X2,3.6,6,28.1137,Naturally_Aspirated,A,8,1,R,G,2,2,standard_suv_2wd
2017,jeep,Grand Cherokee 4X2,3.6,6,28.1137,Naturally_Aspirated,A,8,1,R,G,2,2,standard_suv_2wd
2015,jeep,Grand Cherokee 4X4,3.6,6,25.2654,Naturally_Aspirated,A,8,1,4,G,2,2,standard_suv_4wd
2015,jeep,Grand Cherokee 4X4,5.7,8,20.4637,Naturally_Aspirated,A,8,1,4,GM,1,1,standard_suv_4wd
2016,jeep,Grand Cherokee 4X4,3.6,6,27.172,Naturally_Aspirated,A,8,1,4,G,2,2,standard_suv_4wd
2016,jeep,Grand Cherokee 4X4,5.7,8,21.394,Naturally_Aspirated,A,8,1,A,GM,1,1,standard_suv_4wd
2017,jeep,Grand Cherokee 4X4,3.6,6,27.172,Naturally_Aspirated,A,8,1,4,G,2,2,standard_suv_4wd
2017,jeep,Grand Cherokee 4X4,5.7,8,21.394,Naturally_Aspirated,A,8,1,A,GM,1,1,standard_suv_4wd
2018,jeep,Grand Cherokee 4X4,3.6,6,27.172,Naturally_Aspirated,A,8,1,A,G,2,2,standard_suv_4wd
2018,jeep,Grand Cherokee 4X4,5.7,8,21.394,Naturally_Aspirated,A,8,1,A,GM,1,1,standard_suv_4wd
2017,jeep,Grand Cherokee SRT 4x4,6.4,8,19.0572,Naturally_Aspirated,A,8,1,A,GP,1,1,standard_suv_4wd
2015,jeep,Grand Cherokee SRT8 4x4,6.4,8,19.0572,Naturally_Aspirated,A,8,1,4,GP,1,1,standard_suv_4wd
2016,jeep,Grand Cherokee SRT8 4x4,6.4,8,19.0572,Naturally_Aspirated,A,8,1,A,GP,1,1,standard_suv_4wd
2018,jeep,Grand Cherokee TrackHawk 4x4,6.2,8,16.8416,Supercharged,A,8,1,A,GP,1,1,standard_suv_4wd
2017,jeep,New Compass 4X2,2.4,4,33.8041,Naturally_Aspirated,A,6,1,F,G,2,2,small_suv_2wd
2017,jeep,New Compass 4X2,2.4,4,34.9126,Naturally_Aspirated,M,6,0,F,G,2,2,small_suv_2wd
2017,jeep,New Compass 4X4,2.4,4,33.0335,Naturally_Aspirated,A,9,1,A,G,2,2,small_suv_4wd
2017,jeep,New Compass 4X4,2.4,4,33.2484,Naturally_Aspirated,M,6,0,A,G,2,2,small_suv_4wd
2018,jeep,New Wrangler 4X4,3.6,6,26.69,Naturally_Aspirated,A,8,1,4,G,2,2,small_suv_4wd
2018,jeep,New Wrangler 4X4,3.6,6,25.8897,Naturally_Aspirated,M,6,0,4,G,2,2,small_suv_4wd
2018,jeep,New Wrangler Unlimited 4X4,3.6,6,26.712,Naturally_Aspirated,A,8,1,4,G,2,2,small_suv_4wd
2018,jeep,New Wrangler Unlimited 4X4,3.6,6,25.1322,Naturally_Aspirated,M,6,0,4,G,2,2,small_suv_4wd
2015,jeep,Renegade 4x2,2.4,4,33.0335,Naturally_Aspirated,A,9,1,F,G,2,2,small_suv_2wd
2015,jeep,Renegade 4x2,1.4,4,35.3856,Turbocharged,M,6,0,F,GP,2,2,small_suv_2wd
2017,jeep,Renegade 4x2,2.4,4,33.0335,Naturally_Aspirated,A,9,1,F,G,2,2,small_suv_2wd
2017,jeep,Renegade 4x2,1.4,4,35.3856,Turbocharged,M,6,0,F,GP,2,2,small_suv_2wd
2015,jeep,Renegade 4x4,2.4,4,31.6705,Naturally_Aspirated,A,9,1,A,G,2,2,small_suv_4wd
2015,jeep,Renegade 4x4,1.4,4,36.703,Turbocharged,M,6,0,A,GP,2,2,small_suv_4wd
2017,jeep,Renegade 4x4,2.4,4,31.6705,Naturally_Aspirated,A,9,1,A,G,2,2,small_suv_4wd
2015,jeep,Wrangler 4X4,3.6,6,23.9231,Naturally_Aspirated,A,5,1,4,G,2,2,small_suv_4wd
2015,jeep,Wrangler 4X4,3.6,6,23.9236,Naturally_Aspirated,M,6,0,4,G,2,2,small_suv_4wd
2017,jeep,Wrangler 4X4,3.6,6,23.9231,Naturally_Aspirated,A,5,1,4,G,2,2,small_suv_4wd
2017,jeep,Wrangler 4X4,3.6,6,23.9236,Naturally_Aspirated,M,6,0,4,G,2,2,small_suv_4wd
2015,jeep,Wrangler Unlimited 4X4,3.6,6,22.7455,Naturally_Aspirated,A,5,1,4,G,2,2,small_suv_4wd
2015,jeep,Wrangler Unlimited 4X4,3.6,6,22.7871,Naturally_Aspirated,M,6,0,4,G,2,2,small_suv_4wd
2017,jeep,Wrangler Unlimited 4X4,3.6,6,22.7455,Naturally_Aspirated,A,5,1,4,G,2,2,small_suv_4wd
2017,jeep,Wrangler Unlimited 4X4,3.6,6,22.7871,Naturally_Aspirated,M,6,0,4,G,2,2,small_suv_4wd
2015,kia_motors_corporation,Cadenza,3.3,6,28.1656,Naturally_Aspirated,A,6,1,F,G,2,2,large_cars
2016,kia_motors_corporation,Cadenza,3.3,6,28.1656,Naturally_Aspirated,SA,6,1,F,G,2,2,large_cars
2017,kia_motors_corporation,Cadenza,3.3,6,30.3314,Naturally_Aspirated,SA,8,1,F,G,2,2,large_cars
2018,kia_motors_corporation,Cadenza,3.3,6,30.4178,Naturally_Aspirated,SA,8,1,F,G,2,2,large_cars
2015,kia_motors_corporation,Forte,1.8,4,41.0252,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2015,kia_motors_corporation,Forte,2,4,38.3543,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2015,kia_motors_corporation,Forte,1.8,4,39.4295,Naturally_Aspirated,M,6,0,F,G,2,2,midsize_cars
2016,kia_motors_corporation,Forte,1.8,4,40.8472,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2016,kia_motors_corporation,Forte,2,4,37.7617,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2017,kia_motors_corporation,Forte,2,4,37.9773,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2017,kia_motors_corporation,Forte,2,4,43.8575,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2017,kia_motors_corporation,Forte,2,4,38.4204,Naturally_Aspirated,M,6,0,F,G,2,2,midsize_cars
2018,kia_motors_corporation,Forte,2,4,37.9748,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2018,kia_motors_corporation,Forte,2,4,43.8181,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2015,kia_motors_corporation,Forte 5,1.6,4,31.8522,Turbocharged,SA,6,1,F,G,2,2,large_cars
2015,kia_motors_corporation,Forte 5,2,4,37.467,Naturally_Aspirated,SA,6,1,F,G,2,2,large_cars
2015,kia_motors_corporation,Forte 5,1.6,4,31.6054,Turbocharged,M,6,0,F,G,2,2,large_cars
2016,kia_motors_corporation,Forte 5,2,4,37.4744,Naturally_Aspirated,SA,6,1,F,G,2,2,large_cars
2015,kia_motors_corporation,Forte Koup,1.6,4,33.045,Turbocharged,SA,6,1,F,G,2,2,compact_cars
2015,kia_motors_corporation,Forte Koup,2,4,37.7023,Naturally_Aspirated,SA,6,1,F,G,2,2,compact_cars
2015,kia_motors_corporation,Forte Koup,1.6,4,32.3213,Turbocharged,M,6,0,F,G,2,2,compact_cars
2015,kia_motors_corporation,Forte Koup,2,4,36.3872,Naturally_Aspirated,M,6,0,F,G,2,2,compact_cars
2017,kia_motors_corporation,Forte Koup,1.6,4,36.6729,Turbocharged,AM,7,0,F,G,2,2,compact_cars
2017,kia_motors_corporation,Forte Koup,2,4,37.7231,Naturally_Aspirated,SA,6,1,F,G,2,2,compact_cars
2017,kia_motors_corporation,Forte Koup,1.6,4,34.2677,Turbocharged,M,6,0,F,G,2,2,compact_cars
2017,kia_motors_corporation,Forte5,1.6,4,36.1741,Turbocharged,AM,7,0,F,G,2,2,large_cars
2017,kia_motors_corporation,Forte5,2,4,37.9659,Naturally_Aspirated,SA,6,1,F,G,2,2,large_cars
2017,kia_motors_corporation,Forte5,1.6,4,33.7372,Turbocharged,M,6,0,F,G,2,2,large_cars
2018,kia_motors_corporation,Forte5,2,4,37.9528,Naturally_Aspirated,SA,6,1,F,G,2,2,large_cars
2015,kia_motors_corporation,K900,3.8,6,27.0972,Naturally_Aspirated,A,8,1,R,G,2,2,large_cars
2015,kia_motors_corporation,K900,5,8,22.8724,Naturally_Aspirated,A,8,1,R,GP,2,2,large_cars
2016,kia_motors_corporation,K900,3.8,6,25.9414,Naturally_Aspirated,SA,8,1,R,G,2,2,large_cars
2016,kia_motors_corporation,K900,5,8,22.6459,Naturally_Aspirated,SA,8,1,R,G,2,2,large_cars
2017,kia_motors_corporation,K900,3.8,6,25.9414,Naturally_Aspirated,SA,8,1,R,G,2,2,large_cars
2017,kia_motors_corporation,K900,5,8,22.6122,Naturally_Aspirated,SA,8,1,R,GP,2,2,large_cars
2018,kia_motors_corporation,K900,5,8,22.6448,Naturally_Aspirated,SA,8,1,R,GP,2,2,large_cars
2017,kia_motors_corporation,Niro,1.6,4,64.2204,Naturally_Aspirated,AM,6,0,F,G,2,2,small_station_wagons
2017,kia_motors_corporation,Niro FE,1.6,4,67.2852,Naturally_Aspirated,AM,6,0,F,G,2,2,small_station_wagons
2017,kia_motors_corporation,Niro Touring,1.6,4,59.2693,Naturally_Aspirated,AM,6,0,F,G,2,2,small_station_wagons
2016,kia_motors_corporation,Optima,1.6,4,42.8024,Turbocharged,AM,7,0,F,G,2,2,large_cars
2016,kia_motors_corporation,Optima,2,4,33.1287,Turbocharged,SA,6,1,F,G,2,2,large_cars
2016,kia_motors_corporation,Optima,2.4,4,37.4789,Naturally_Aspirated,SA,6,1,F,G,2,2,large_cars
2017,kia_motors_corporation,Optima,1.6,4,42.8024,Turbocharged,AM,7,0,F,G,2,2,large_cars
2017,kia_motors_corporation,Optima,2,4,33.1287,Turbocharged,SA,6,1,F,G,2,2,large_cars
2017,kia_motors_corporation,Optima,2.4,4,37.4602,Naturally_Aspirated,SA,6,1,F,G,2,2,large_cars
2015,kia_motors_corporation,OPTIMA,2,4,31.0752,Turbocharged,SA,6,1,F,G,2,2,midsize_cars
2015,kia_motors_corporation,OPTIMA,2.4,4,35.1373,Naturally_Aspirated,SA,6,1,F,G,2,2,midsize_cars
2016,kia_motors_corporation,Optima FE,2,4,33.5999,Turbocharged,SA,6,1,F,G,2,2,large_cars
2016,kia_motors_corporation,Optima FE,2.4,4,39.3024,Naturally_Aspirated,SA,6,1,F,G,2,2,large_cars
2017,kia_motors_corporation,Optima FE,2.4,4,39.0988,Naturally_Aspirated,SA,6,1,F,G,2,2,large_cars
2017,kia_motors_corporation,Optima Hybrid,2,4,57.6115,Naturally_Aspirated,AM,6,0,F,G,2,2,midsize_cars
2015,kia_motors_corporation,Optima HYBRID,2.4,4,51.5229,Naturally_Aspirated,AM,6,0,F,G,2,2,midsize_cars
2015,kia_motors_corporation,Optima HYBRID EX,2.4,4,50.3669,Naturally_Aspirated,AM,6,0,F,G,2,2,midsize_cars
2015,kia_motors_corporation,Rio,1.6,4,40.9112,Naturally_Aspirated,SA,6,1,F,G,2,2,compact_cars
2015,kia_motors_corporation,Rio,1.6,4,41.1599,Naturally_Aspirated,M,6,0,F,G,2,2,compact_cars
2016,kia_motors_corporation,Rio,1.6,4,41.3224,Naturally_Aspirated,SA,6,1,F,G,2,2,compact_cars
2016,kia_motors_corporation,Rio,1.6,4,41.5766,Naturally_Aspirated,M,6,0,F,G,2,2,compact_cars
2017,kia_motors_corporation,Rio,1.6,4,40.9942,Naturally_Aspirated,SA,6,1,F,G,2,2,compact_cars
2017,kia_motors_corporation,Rio,1.6,4,41.5766,Naturally_Aspirated,M,6,0,F,G,2,2,compact_cars
2018,kia_motors_corporation,Rio,1.6,4,43.303,Naturally_Aspirated,SA,6,1,F,G,2,2,compact_cars
2018,kia_motors_corporation,Rio,1.6,4,43.7456,Naturally_Aspirated,M,6,0,F,G,2,2,compact_cars
2015,kia_motors_corporation,Rio ECO,1.6,4,41.7054,Naturally_Aspirated,SA,6,1,F,G,2,2,compact_cars
2016,kia_motors_corporation,Rio ECO,1.6,4,41.7031,Naturally_Aspirated,SA,6,1,F,G,2,2,compact_cars
2017,kia_motors_corporation,Rio ECO,1.6,4,41.744,Naturally_Aspirated,SA,6,1,F,G,2,2,compact_cars
2015,kia_motors_corporation,Sedona,3.3,6,26.3588,Naturally_Aspirated,SA,6,1,F,G,2,2,"special_purpose_vehicle,_minivan_2wd"
2017,kia_motors_corporation,Sedona,3.3,6,26.3588,Naturally_Aspirated,SA,6,1,F,G,2,2,"special_purpose_vehicle,_minivan_2wd"
2015,kia_motors_corporation,Sedona SX,3.3,6,26.9606,Naturally_Aspirated,SA,6,1,F,G,2,2,"special_purpose_vehicle,_minivan_2wd"
2017,kia_motors_corporation,Sedona SX,3.3,6,26.9606,Naturally_Aspirated,SA,6,1,F,G,2,2,"special_purpose_vehicle,_minivan_2wd"
2015,kia_motors_corporation,Sedona SXL,3.3,6,24.3943,Naturally_Aspirated,SA,6,1,F,G,2,2,"special_purpose_vehicle,_minivan_2wd"
2017,kia_motors_corporation,Sedona SXL,3.3,6,24.3943,Naturally_Aspirated,SA,6,1,F,G,2,2,"special_purpose_vehicle,_minivan_2wd"
2015,kia_motors_corporation,Sorento AWD,2.4,4,28.147,Naturally_Aspirated,A,6,1,A,G,2,2,small_suv_4wd
2015,kia_motors_corporation,Sorento AWD,3.3,6,25.8134,Naturally_Aspirated,A,6,1,A,G,2,2,small_suv_4wd
2016,kia_motors_corporation,Sorento AWD,2,4,28.1384,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2016,kia_motors_corporation,Sorento AWD,2.4,4,29.5908,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2016,kia_motors_corporation,Sorento AWD,3.3,6,24.9505,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2017,kia_motors_corporation,Sorento AWD,2,4,28.4345,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2017,kia_motors_corporation,Sorento AWD,2.4,4,29.5908,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2017,kia_motors_corporation,Sorento AWD,3.3,6,24.9505,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2016,kia_motors_corporation,Sorento AWD FE,3.3,6,26.8575,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2017,kia_motors_corporation,Sorento AWD FE,3.3,6,26.8575,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2015,kia_motors_corporation,Sorento FWD,2.4,4,29.6471,Naturally_Aspirated,A,6,1,F,G,2,2,small_suv_2wd
2015,kia_motors_corporation,Sorento FWD,3.3,6,27.2497,Naturally_Aspirated,A,6,1,F,G,2,2,small_suv_2wd
2016,kia_motors_corporation,Sorento FWD,2,4,29.9288,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2016,kia_motors_corporation,Sorento FWD,2.4,4,31.5846,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2016,kia_motors_corporation,Sorento FWD,3.3,6,26.6947,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2017,kia_motors_corporation,Sorento FWD,2,4,29.861,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2017,kia_motors_corporation,Sorento FWD,2.4,4,31.3911,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2017,kia_motors_corporation,Sorento FWD,3.3,6,26.7196,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2018,kia_motors_corporation,Sorento FWD,3.3,6,26.7007,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2015,kia_motors_corporation,Soul,1.6,4,34.991,Naturally_Aspirated,SA,6,1,F,G,2,2,small_station_wagons
2015,kia_motors_corporation,Soul,2,4,34.618,Naturally_Aspirated,SA,6,1,F,G,2,2,small_station_wagons
2015,kia_motors_corporation,Soul,1.6,4,34.7341,Naturally_Aspirated,M,6,0,F,G,2,2,small_station_wagons
2016,kia_motors_corporation,Soul,2,4,35.729,Naturally_Aspirated,SA,6,1,F,G,2,2,small_station_wagons
2017,kia_motors_corporation,Soul,1.6,4,37.4285,Turbocharged,AM,7,0,F,G,2,2,small_station_wagons
2017,kia_motors_corporation,Soul,1.6,4,36.3031,Naturally_Aspirated,SA,6,1,F,G,2,2,small_station_wagons
2017,kia_motors_corporation,Soul,2,4,35.9771,Naturally_Aspirated,SA,6,1,F,G,2,2,small_station_wagons
2017,kia_motors_corporation,Soul,1.6,4,35.7385,Naturally_Aspirated,M,6,0,F,G,2,2,small_station_wagons
2018,kia_motors_corporation,Soul,2,4,35.977,Naturally_Aspirated,SA,6,1,F,G,2,2,small_station_wagons
2015,kia_motors_corporation,Soul ECO dynamics,2,4,35.4215,Naturally_Aspirated,SA,6,1,F,G,2,2,small_station_wagons
2015,kia_motors_corporation,Sportage AWD,2,4,27.1897,Turbocharged,A,6,1,A,G,2,2,small_suv_4wd
2015,kia_motors_corporation,Sportage AWD,2.4,4,28.6929,Naturally_Aspirated,A,6,1,A,G,2,2,small_suv_4wd
2016,kia_motors_corporation,Sportage AWD,2.4,4,28.7947,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2017,kia_motors_corporation,Sportage AWD,2,4,28.646,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2017,kia_motors_corporation,Sportage AWD,2.4,4,29.7862,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2018,kia_motors_corporation,Sportage AWD,2.4,4,29.7856,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2017,kia_motors_corporation,Sportage FE AWD,2.4,4,29.4798,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2017,kia_motors_corporation,Sportage FE FWD,2.4,4,34.0252,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2018,kia_motors_corporation,Sportage FE FWD,2.4,4,34.0241,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2015,kia_motors_corporation,Sportage FWD,2,4,29.7505,Turbocharged,A,6,1,F,G,2,2,small_suv_2wd
2015,kia_motors_corporation,Sportage FWD,2.4,4,30.8531,Naturally_Aspirated,A,6,1,F,G,2,2,small_suv_2wd
2016,kia_motors_corporation,Sportage FWD,2.4,4,30.8707,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2017,kia_motors_corporation,Sportage FWD,2,4,30.7401,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2017,kia_motors_corporation,Sportage FWD,2.4,4,33.2001,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2018,kia_motors_corporation,Sportage FWD,2.4,4,33.2006,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2015,kia_motors_corporation,Sportage SX AWD,2,4,28.044,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2015,kia_motors_corporation,Sportage SX FWD,2,4,28.9693,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2018,kia_motors_corporation,Stinger AWD,2,4,31.9834,Turbocharged,SA,8,1,A,GP,2,2,midsize_cars
2018,kia_motors_corporation,Stinger AWD,3.3,6,27.7209,Turbocharged,SA,8,1,A,GP,2,2,midsize_cars
2018,kia_motors_corporation,Stinger RWD,2,4,32.5329,Turbocharged,SA,8,1,R,GP,2,2,midsize_cars
2018,kia_motors_corporation,Stinger RWD,3.3,6,27.8304,Turbocharged,SA,8,1,R,GP,2,2,midsize_cars
2015,lamborghini,Aventador Coupe,6.5,12,16.2581,Naturally_Aspirated,AMS,7,1,A,GPR,2,2,two_seaters
2018,lamborghini,Aventador Coupe,6.5,12,15.2395,Naturally_Aspirated,AMS,7,1,A,GPR,2,2,two_seaters
2017,lamborghini,Aventador Coupe LP740-4,6.5,12,14.9352,Naturally_Aspirated,AMS,7,1,A,GPR,2,2,two_seaters
2015,lamborghini,Aventador Roadster,6.5,12,14.4817,Naturally_Aspirated,AMS,7,1,A,GPR,2,2,two_seaters
2016,lamborghini,Aventador Roadster,6.5,12,14.8481,Naturally_Aspirated,AMS,7,1,A,GPR,2,2,two_seaters
2017,lamborghini,Aventador Roadster,6.5,12,15.6403,Naturally_Aspirated,AMS,7,1,A,GPR,2,2,two_seaters
2018,lamborghini,Aventador Roadster,6.5,12,14.4817,Naturally_Aspirated,AMS,7,1,A,GPR,2,2,two_seaters
2018,lamborghini,Aventador S Roadster,6.5,12,14.6307,Naturally_Aspirated,AMS,7,1,A,GPR,2,2,two_seaters
2015,lamborghini,Huracan,5.2,10,19.8471,Naturally_Aspirated,AMS,7,1,A,GP,2,2,two_seaters
2016,lamborghini,Huracan,5.2,10,20.6362,Naturally_Aspirated,AMS,7,1,A,GP,2,2,two_seaters
2018,lamborghini,Huracan,5.2,10,19.3878,Naturally_Aspirated,AMS,7,1,A,GP,2,2,two_seaters
2017,lamborghini,Huracan 2WD,5.2,10,20.6362,Naturally_Aspirated,AMS,7,1,R,GP,2,2,two_seaters
2018,lamborghini,Huracan 2WD,5.2,10,20.3411,Naturally_Aspirated,AMS,7,1,R,GP,2,2,two_seaters
2016,lamborghini,Huracan Spyder,5.2,10,20.2436,Naturally_Aspirated,AMS,7,1,A,GP,2,2,two_seaters
2018,lamborghini,Huracan Spyder,5.2,10,19.1967,Naturally_Aspirated,AMS,7,1,A,GP,2,2,two_seaters
2017,lamborghini,Huracan Spyder 2WD,5.2,10,20.2436,Naturally_Aspirated,AMS,7,1,R,GP,2,2,two_seaters
2018,lamborghini,Huracan Spyder 2WD,5.2,10,20.1645,Naturally_Aspirated,AMS,7,1,R,GP,2,2,two_seaters
2015,lamborghini,Veneno Roadster,6.5,12,15.6681,Naturally_Aspirated,AMS,7,1,A,GPR,2,2,two_seaters
2017,land_rover,Discovery,3,6,22.9079,Supercharged,SA,8,1,4,GP,2,2,standard_suv_4wd
2017,land_rover,Discovery,3,6,29.9599,Turbocharged,SA,8,1,4,DU,2,2,standard_suv_4wd
